	Dominant_Topic	Topic_Keywords	Num_Documents	Perc_Documents
3460	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
3461	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
3462	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
3463	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3464	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
3465	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
3466	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
3467	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
3468	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
3469	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
3470	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3471	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
3472	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
3473	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3474	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3475	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3476	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
3477	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
3478	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
3479	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3480	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
3481	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3482	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
3483	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3484	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
3485	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
3486	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
3487	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
3488	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
3489	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3490	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
3491	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
3492	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
3493	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
3494	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
3495	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3496	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
3497	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
3498	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3499	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
3500	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3501	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
3502	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3503	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
3504	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3505	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3506	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
3507	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3508	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
3509	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
3510	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3511	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
3512	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
3513	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
3514	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3515	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
3516	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
3517	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
3518	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3519	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
3520	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
3521	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
3522	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
3523	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3524	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3525	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3526	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3527	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
3528	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
3529	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3530	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3531	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
3532	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3533	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
3534	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3535	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
3536	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
3537	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3538	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3539	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
3540	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
3541	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
3542	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3543	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
3544	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
3545	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
3546	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3547	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
3548	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
3549	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
3550	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3551	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3552	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
3553	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
3554	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
3555	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
3556	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
3557	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
3558	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
3559	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
3560	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
3561	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3562	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3563	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
3564	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3565	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
3566	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
3567	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
3568	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
3569	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
3570	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
3571	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3572	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3573	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
3574	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
3575	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
3576	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
3577	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
3578	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
3579	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
3580	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
3581	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
3582	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
3583	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
3584	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
3585	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
3586	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
3587	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3588	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
3589	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
3590	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3591	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
3592	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
3593	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
3594	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
3595	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3596	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
3597	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
3598	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
3599	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
3600	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
3601	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
3602	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3603	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
3604	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
3605	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
3606	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
3607	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
3608	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3609	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
3610	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
3611	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3612	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
3613	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3614	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
3615	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
3616	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
3617	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
3618	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
3619	14.0	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed		
3620	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
3621	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
3622	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3623	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
3624	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
3625	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
3626	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
3627	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3628	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3629	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
3630	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
3631	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
3632	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3633	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3634	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
3635	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
3636	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
3637	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3638	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3639	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3640	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3641	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3642	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
3643	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
3644	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3645	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3646	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
3647	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
3648	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3649	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
3650	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
3651	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3652	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3653	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
3654	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
3655	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
3656	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
3657	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
3658	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3659	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3660	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
3661	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
3662	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3663	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
3664	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
3665	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
3666	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
3667	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
3668	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3669	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
3670	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
3671	14.0	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed		
3672	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3673	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3674	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3675	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
3676	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3677	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
3678	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3679	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
3680	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
3681	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
3682	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3683	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
3684	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
3685	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
3686	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3687	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
3688	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
3689	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3690	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
3691	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
3692	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
3693	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
3694	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
3695	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3696	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
3697	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3698	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
3699	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3700	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
3701	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3702	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
3703	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
3704	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3705	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
3706	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
3707	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
3708	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
3709	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3710	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
3711	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3712	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3713	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
3714	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
3715	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3716	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
3717	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3718	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
3719	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
3720	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3721	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
3722	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
3723	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
3724	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
3725	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
