	Document_No	Dominant_Topic	Topic_Perc_Contrib	Keywords
1183	1183	6.0	0.0545	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1184	1184	2.0	0.0823	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1185	1185	15.0	0.0534	sunny, wind, day, shower, colder, slightly, blowing, feel, historyjust, round
1186	1186	2.0	0.0584	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1187	1187	6.0	0.0575	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1188	1188	2.0	0.0624	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1189	1189	2.0	0.0544	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1190	1190	14.0	0.0534	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt
1191	1191	9.0	0.0644	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing
1192	1192	6.0	0.0575	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1193	1193	4.0	0.0595	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1194	1194	6.0	0.0617	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1195	1195	6.0	0.0565	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1196	1196	18.0	0.0544	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially
1197	1197	1.0	0.0894	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact
1198	1198	0.0	0.0525	night, day, chilly, sunny, accumulation, cloudy, small, thin, clear, heavy
1199	1199	2.0	0.0627	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1200	1200	6.0	0.0585	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1201	1201	2.0	0.0534	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1202	1202	11.0	0.0524	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm
1203	1203	21.0	0.0595	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225
1204	1204	2.0	0.0688	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1205	1205	6.0	0.0635	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1206	1206	11.0	0.0534	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm
1207	1207	11.0	0.0524	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm
1208	1208	16.0	0.0647	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet
1209	1209	6.0	0.0575	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1210	1210	16.0	0.0524	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet
1211	1211	3.0	0.0635	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger
1212	1212	13.0	0.0544	cool, night, day, light, overcast, warm, started, 3, 7, ended
1213	1213	21.0	0.0627	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225
1214	1214	18.0	0.0627	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially
1215	1215	6.0	0.0584	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1216	1216	14.0	0.0575	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt
1217	1217	10.0	0.0606	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1218	1218	19.0	0.0617	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1219	1219	19.0	0.0576	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1220	1220	7.0	0.0955	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm
1221	1221	9.0	0.0777	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing
1222	1222	18.0	0.0606	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially
1223	1223	21.0	0.0575	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225
1224	1224	9.0	0.0676	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing
1225	1225	6.0	0.0595	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1226	1226	12.0	0.0534	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating
1227	1227	2.0	0.0604	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1228	1228	2.0	0.0565	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1229	1229	3.0	0.0676	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger
1230	1230	2.0	0.0544	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1231	1231	17.0	0.0608	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1232	1232	9.0	0.0668	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing
1233	1233	20.0	0.0638	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel
1234	1234	6.0	0.0514	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1235	1235	14.0	0.0555	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt
1236	1236	6.0	0.0585	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1237	1237	6.0	0.0585	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1238	1238	14.0	0.0756	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt
1239	1239	6.0	0.0644	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1240	1240	19.0	0.0584	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1241	1241	2.0	0.0622	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1242	1242	9.0	0.0615	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing
1243	1243	15.0	0.0615	sunny, wind, day, shower, colder, slightly, blowing, feel, historyjust, round
1244	1244	21.0	0.0575	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225
1245	1245	16.0	0.0585	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet
1246	1246	21.0	0.0544	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225
1247	1247	18.0	0.0555	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially
1248	1248	5.0	0.0595	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent
1249	1249	6.0	0.0555	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1250	1250	9.0	0.0624	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing
1251	1251	9.0	0.0644	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing
1252	1252	21.0	0.0544	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225
1253	1253	11.0	0.0575	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm
1254	1254	3.0	0.0703	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger
1255	1255	9.0	0.0716	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing
1256	1256	1.0	0.1733	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact
1257	1257	19.0	0.0597	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1258	1258	4.0	0.0875	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1259	1259	1.0	0.089	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact
1260	1260	20.0	0.0808	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel
1261	1261	4.0	0.0813	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1262	1262	6.0	0.0615	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1263	1263	1.0	0.0606	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact
1264	1264	19.0	0.068	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1265	1265	4.0	0.0703	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1266	1266	19.0	0.0837	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1267	1267	2.0	0.0852	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1268	1268	6.0	0.0635	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1269	1269	6.0	0.0595	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1270	1270	1.0	0.1079	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact
1271	1271	9.0	0.0875	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing
1272	1272	1.0	0.0576	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact
1273	1273	2.0	0.0615	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1274	1274	2.0	0.0534	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1275	1275	6.0	0.0635	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1276	1276	19.0	0.075	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1277	1277	4.0	0.0737	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1278	1278	6.0	0.0575	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1279	1279	21.0	0.0544	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225
1280	1280	9.0	0.0676	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing
1281	1281	19.0	0.0701	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1282	1282	4.0	0.0786	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1283	1283	9.0	0.0644	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing
1284	1284	10.0	0.0606	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1285	1285	13.0	0.0575	cool, night, day, light, overcast, warm, started, 3, 7, ended
1286	1286	20.0	0.0852	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel
1287	1287	11.0	0.0545	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm
1288	1288	20.0	0.0803	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel
1289	1289	20.0	0.0898	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel
1290	1290	4.0	0.1023	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1291	1291	5.0	0.0595	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent
1292	1292	5.0	0.0818	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent
1293	1293	1.0	0.1174	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact
1294	1294	2.0	0.0784	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1295	1295	16.0	0.0791	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet
1296	1296	4.0	0.0902	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1297	1297	2.0	0.0565	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1298	1298	14.0	0.0709	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt
1299	1299	3.0	0.0585	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger
1300	1300	13.0	0.0555	cool, night, day, light, overcast, warm, started, 3, 7, ended
1301	1301	9.0	0.0624	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing
1302	1302	2.0	0.075	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1303	1303	2.0	0.0882	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1304	1304	6.0	0.0676	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1305	1305	2.0	0.0594	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1306	1306	12.0	0.0534	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating
1307	1307	6.0	0.0595	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1308	1308	0.0	0.0595	night, day, chilly, sunny, accumulation, cloudy, small, thin, clear, heavy
1309	1309	16.0	0.0544	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet
1310	1310	21.0	0.0615	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225
1311	1311	10.0	0.0574	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1312	1312	13.0	0.0871	cool, night, day, light, overcast, warm, started, 3, 7, ended
1313	1313	4.0	0.0724	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1314	1314	4.0	0.0743	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1315	1315	12.0	0.0565	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating
1316	1316	21.0	0.0606	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225
1317	1317	9.0	0.0615	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing
1318	1318	2.0	0.0544	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1319	1319	11.0	0.0534	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm
1320	1320	12.0	0.0627	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating
1321	1321	2.0	0.0823	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1322	1322	11.0	0.0555	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm
1323	1323	2.0	0.0906	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1324	1324	21.0	0.0615	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225
1325	1325	2.0	0.0656	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1326	1326	6.0	0.0597	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1327	1327	2.0	0.0565	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1328	1328	2.0	0.0867	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1329	1329	19.0	0.0638	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1330	1330	19.0	0.0792	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1331	1331	16.0	0.0555	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet
1332	1332	16.0	0.0555	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet
1333	1333	16.0	0.0555	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet
1334	1334	11.0	0.0635	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm
1335	1335	2.0	0.0565	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1336	1336	11.0	0.0575	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm
1337	1337	10.0	0.0763	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1338	1338	10.0	0.0763	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1339	1339	2.0	0.0635	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1340	1340	2.0	0.0696	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1341	1341	1.0	0.0828	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact
1342	1342	19.0	0.0587	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1343	1343	1.0	0.0764	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact
1344	1344	9.0	0.0595	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing
1345	1345	1.0	0.0763	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact
1346	1346	6.0	0.0585	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1347	1347	6.0	0.0575	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930
1348	1348	18.0	0.0514	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially
1349	1349	0.0	0.0595	night, day, chilly, sunny, accumulation, cloudy, small, thin, clear, heavy
1350	1350	16.0	0.0584	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet
1351	1351	21.0	0.0595	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225
1352	1352	12.0	0.0615	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating
1353	1353	11.0	0.0652	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm
1354	1354	2.0	0.0803	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1355	1355	2.0	0.075	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1356	1356	10.0	0.0716	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1357	1357	14.0	0.0534	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt
1358	1358	14.0	0.0584	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt
1359	1359	12.0	0.0565	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating
1360	1360	9.0	0.0627	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing
1361	1361	20.0	0.0743	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel
1362	1362	21.0	0.0575	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225
1363	1363	11.0	0.0555	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm
1364	1364	12.0	0.0604	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating
1365	1365	10.0	0.0606	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1366	1366	10.0	0.0584	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1367	1367	14.0	0.0615	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt
1368	1368	11.0	0.0555	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm
1369	1369	2.0	0.0783	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1370	1370	15.0	0.0555	sunny, wind, day, shower, colder, slightly, blowing, feel, historyjust, round
1371	1371	16.0	0.0574	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet
1372	1372	11.0	0.0575	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm
1373	1373	8.0	0.0574	sunny, wind, chilly, total, reading, amount, quick, 2675, 930so, wedtu
1374	1374	12.0	0.0544	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating
1375	1375	16.0	0.0534	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet
1376	1376	11.0	0.0615	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm
1377	1377	17.0	0.0627	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1378	1378	17.0	0.0676	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1379	1379	20.0	0.075	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel
1380	1380	12.0	0.0583	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating
1381	1381	12.0	0.0584	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating
1382	1382	17.0	0.0656	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1383	1383	5.0	0.0664	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent
1384	1384	12.0	0.0624	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating
1385	1385	17.0	0.0656	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1386	1386	5.0	0.0534	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent
1387	1387	17.0	0.0656	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1388	1388	10.0	0.0777	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1389	1389	4.0	0.0649	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1390	1390	14.0	0.0585	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt
1391	1391	19.0	0.0676	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle
1392	1392	2.0	0.0641	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025
1393	1393	9.0	0.0624	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing
1394	1394	18.0	0.0584	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially
1395	1395	20.0	0.0737	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel
1396	1396	17.0	0.0604	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1397	1397	17.0	0.0736	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1398	1398	17.0	0.0709	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1399	1399	17.0	0.0585	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1400	1400	17.0	0.0656	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1401	1401	17.0	0.0597	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1402	1402	17.0	0.0647	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1403	1403	17.0	0.0656	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1404	1404	3.0	0.0676	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger
1405	1405	17.0	0.0595	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1406	1406	17.0	0.0615	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1407	1407	17.0	0.0595	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1408	1408	17.0	0.0624	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1409	1409	3.0	0.0777	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger
1410	1410	10.0	0.0595	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1411	1411	10.0	0.0737	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1412	1412	7.0	0.0633	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm
1413	1413	10.0	0.0584	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1414	1414	20.0	0.0847	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel
1415	1415	4.0	0.0743	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1416	1416	20.0	0.0545	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel
1417	1417	10.0	0.075	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1418	1418	10.0	0.0817	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1419	1419	4.0	0.0743	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1420	1420	7.0	0.0652	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm
1421	1421	7.0	0.0837	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm
1422	1422	20.0	0.0988	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel
1423	1423	7.0	0.1233	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm
1424	1424	7.0	0.1338	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm
1425	1425	20.0	0.0555	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel
1426	1426	7.0	0.0909	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm
1427	1427	10.0	0.0595	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1428	1428	10.0	0.0858	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1429	1429	17.0	0.0763	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1430	1430	17.0	0.0822	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1431	1431	17.0	0.08	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1432	1432	17.0	0.0822	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1433	1433	17.0	0.0771	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1434	1434	7.0	0.1212	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm
1435	1435	20.0	0.0633	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel
1436	1436	20.0	0.0967	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel
1437	1437	17.0	0.0806	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1438	1438	17.0	0.08	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1439	1439	7.0	0.1245	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm
1440	1440	20.0	0.0688	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel
1441	1441	10.0	0.0806	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1442	1442	17.0	0.0822	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1443	1443	17.0	0.0822	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1444	1444	17.0	0.0758	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1445	1445	17.0	0.08	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1446	1446	17.0	0.075	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1447	1447	7.0	0.0813	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm
1448	1448	15.0	0.075	sunny, wind, day, shower, colder, slightly, blowing, feel, historyjust, round
1449	1449	16.0	0.0624	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet
1450	1450	4.0	0.0918	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1451	1451	10.0	0.0822	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1452	1452	7.0	0.1101	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm
1453	1453	20.0	0.1212	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel
1454	1454	7.0	0.0705	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm
1455	1455	20.0	0.0565	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel
1456	1456	7.0	0.0894	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm
1457	1457	4.0	0.0555	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1458	1458	10.0	0.0806	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1459	1459	17.0	0.08	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1460	1460	17.0	0.075	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130
1461	1461	4.0	0.0595	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow
1462	1462	20.0	0.068	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel
1463	1463	7.0	0.0878	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm
1464	1464	3.0	0.0606	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger
1465	1465	7.0	0.1021	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm
1466	1466	10.0	0.0822	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1467	1467	10.0	0.0822	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1468	1468	10.0	0.0617	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
1469	1469	10.0	0.0791	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total
