	Dominant_Topic	Topic_Keywords	Num_Documents	Perc_Documents
1018	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1019	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1020	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1021	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
1022	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1023	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1024	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1025	13.0	cool, night, day, light, overcast, warm, started, 3, 7, ended		
1026	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
1027	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1028	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1029	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1030	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1031	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1032	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1033	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1034	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1035	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1036	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1037	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1038	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1039	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1040	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1041	12.0	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating		
1042	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1043	13.0	cool, night, day, light, overcast, warm, started, 3, 7, ended		
1044	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1045	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
1046	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1047	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1048	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1049	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1050	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1051	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1052	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1053	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1054	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1055	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1056	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1057	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1058	13.0	cool, night, day, light, overcast, warm, started, 3, 7, ended		
1059	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1060	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1061	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
1062	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1063	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1064	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1065	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1066	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1067	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1068	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1069	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1070	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1071	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1072	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1073	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1074	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1075	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1076	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1077	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1078	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1079	8.0	sunny, wind, chilly, total, reading, amount, quick, 2675, 930so, wedtu		
1080	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1081	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
1082	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1083	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1084	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1085	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1086	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1087	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1088	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1089	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1090	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1091	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1092	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1093	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1094	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1095	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1096	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1097	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1098	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1099	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1100	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1101	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1102	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1103	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1104	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1105	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1106	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1107	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1108	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1109	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1110	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1111	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1112	14.0	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt		
1113	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1114	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
1115	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1116	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1117	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1118	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1119	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1120	14.0	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt		
1121	0.0	night, day, chilly, sunny, accumulation, cloudy, small, thin, clear, heavy		
1122	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1123	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1124	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
1125	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1126	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1127	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
1128	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1129	14.0	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt		
1130	8.0	sunny, wind, chilly, total, reading, amount, quick, 2675, 930so, wedtu		
1131	8.0	sunny, wind, chilly, total, reading, amount, quick, 2675, 930so, wedtu		
1132	8.0	sunny, wind, chilly, total, reading, amount, quick, 2675, 930so, wedtu		
1133	5.0	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent		
1134	8.0	sunny, wind, chilly, total, reading, amount, quick, 2675, 930so, wedtu		
1135	12.0	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating		
1136	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1137	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1138	5.0	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent		
1139	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1140	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1141	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1142	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1143	15.0	sunny, wind, day, shower, colder, slightly, blowing, feel, historyjust, round		
1144	15.0	sunny, wind, day, shower, colder, slightly, blowing, feel, historyjust, round		
1145	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1146	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1147	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1148	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1149	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1150	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1151	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1152	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1153	12.0	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating		
1154	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1155	0.0	night, day, chilly, sunny, accumulation, cloudy, small, thin, clear, heavy		
1156	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1157	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1158	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1159	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1160	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1161	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1162	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1163	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1164	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1165	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1166	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1167	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1168	0.0	night, day, chilly, sunny, accumulation, cloudy, small, thin, clear, heavy		
1169	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1170	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1171	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1172	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1173	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
1174	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1175	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1176	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1177	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1178	12.0	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating		
1179	14.0	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt		
1180	12.0	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating		
1181	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1182	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1183	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1184	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1185	15.0	sunny, wind, day, shower, colder, slightly, blowing, feel, historyjust, round		
1186	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1187	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1188	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1189	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1190	14.0	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt		
1191	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1192	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1193	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1194	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1195	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1196	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
1197	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
1198	0.0	night, day, chilly, sunny, accumulation, cloudy, small, thin, clear, heavy		
1199	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1200	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1201	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1202	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1203	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
1204	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1205	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1206	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1207	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1208	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1209	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1210	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1211	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1212	13.0	cool, night, day, light, overcast, warm, started, 3, 7, ended		
1213	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
1214	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
1215	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1216	14.0	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt		
1217	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1218	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1219	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1220	7.0	rain, thunder, lightening, evening, hail, heavy, early, storm, time, pm		
1221	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1222	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
1223	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
1224	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1225	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1226	12.0	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating		
1227	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1228	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1229	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1230	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1231	17.0	cool, wind, hot, humid, amount, 6, flake, midnight, 830, 130		
1232	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1233	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1234	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1235	14.0	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt		
1236	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1237	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1238	14.0	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt		
1239	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1240	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1241	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1242	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1243	15.0	sunny, wind, day, shower, colder, slightly, blowing, feel, historyjust, round		
1244	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
1245	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1246	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
1247	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
1248	5.0	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent		
1249	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1250	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1251	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1252	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
1253	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1254	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1255	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1256	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
1257	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1258	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1259	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
1260	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1261	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1262	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1263	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
1264	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1265	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1266	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1267	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1268	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1269	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1270	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
1271	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1272	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
1273	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1274	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1275	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1276	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1277	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1278	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1279	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
1280	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1281	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1282	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1283	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1284	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1285	13.0	cool, night, day, light, overcast, warm, started, 3, 7, ended		
1286	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1287	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1288	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1289	20.0	afternoon, rain, late, overcast, mid, starting, short, beautiful, til, graupel		
1290	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1291	5.0	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent		
1292	5.0	night, chilly, wind, shower, high, estimate, hot, yesterday, gloomy, independent		
1293	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
1294	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1295	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1296	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1297	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1298	14.0	chilly, day, sunny, light, overnite, flurry, bit, march, lost, lt		
1299	3.0	day, cooler, night, warmer, big, flurry, water, icy, monday, stronger		
1300	13.0	cool, night, day, light, overcast, warm, started, 3, 7, ended		
1301	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1302	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1303	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1304	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1305	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1306	12.0	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating		
1307	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1308	0.0	night, day, chilly, sunny, accumulation, cloudy, small, thin, clear, heavy		
1309	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1310	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
1311	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1312	13.0	cool, night, day, light, overcast, warm, started, 3, 7, ended		
1313	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1314	4.0	cloudy, morning, sprinkle, early, overnight, turning, clearing, fog, rainy, rainsnow		
1315	12.0	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating		
1316	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
1317	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1318	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1319	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1320	12.0	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating		
1321	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1322	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1323	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1324	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
1325	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1326	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1327	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1328	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1329	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1330	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1331	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1332	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1333	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1334	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1335	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1336	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
1337	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1338	10.0	cloud, sun, sprinkle, vacation, extremely, making, cumulative, midafternoon, measurement, total		
1339	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1340	2.0	cold, wind, strong, chilly, clearing, wam, return, 25, dustung, 025		
1341	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
1342	19.0	snow, rain, mix, flurry, 5, pellet, gauge, pm, sprinkle, drizzle		
1343	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
1344	9.0	windy, night, chilly, starting, lasting, town, part, partly, dusting, continuing		
1345	1.0	snow, melted, sleet, inch, ground, 2, wet, mixed, beebees, contact		
1346	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1347	6.0	cold, night, sunny, chilly, warmer, shower, cast, cleared, to109, 930		
1348	18.0	cool, night, cast, sun, water, catchment, underneath, horizontal, warn, partially		
1349	0.0	night, day, chilly, sunny, accumulation, cloudy, small, thin, clear, heavy		
1350	16.0	day, warm, night, cool, smoke, 4, hour, controlled, passed, rainwet		
1351	21.0	warm, day, sunny, chilly, wind, snowrain, 3, precipitation, monring, 225		
1352	12.0	day, night, warm, humidity, lot, higher, melted, period, mixmostly, creating		
1353	11.0	sunny, night, warm, ytd, winter, wrm, ay, snowflake, trace, thunderstorm		
